"URI","Title","RecordId","ParentType URI","From Date","To Date","Deity","Denomination","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","State","Symbol_obv","Symbol_rev","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Obverse Above","Reverse Above","Obverse Below","Reverse Below","Obverse Before","Reverse Before","Obverse Behind","Reverse Behind","Obverse Above or Behind","Obverse Behind or Before","Obverse Below or Behind","Obverse In Field","Reverse In Field","Obverse Left Field","Reverse Left Field","Obverse Right Field","Reverse Right Field","Obverse Exergue","Reverse Exergue","Obverse After Legend","Reverse Above, or Above and Below","Reverse Above, Below, or Both","Reverse Center","Reverse At Base","Date Record Modified"
"http://numismatics.org/crro/id/rrc-494.26a","RRC 494/26a","rrc-494.26a","http://numismatics.org/crro/id/rrc-494.26","-42","-42","","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","L. Livineius Regulus","Latium","Roman Republic","","","REGVLVS (upwards) PR (downwards)","Head of L. Regulus (Praetor), right. Border of dots.","L·LIVINEIVS REGVLVS","Curule chair; on either side, three fasces . Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.26b","RRC 494/26b","rrc-494.26b","http://numismatics.org/crro/id/rrc-494.26","-42","-42","","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","L. Livineius Regulus","Latium","Roman Republic","","","REGVLVS (downwards) PR (upwards)","Head of L. Regulus (Praetor), right. Border of dots.","L·LIVINEIVS REGVLVS","Curule chair; on either side, three fasces . Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.39a","RRC 494/39a","rrc-494.39a","http://numismatics.org/crro/id/rrc-494.39","-42","-42","","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","","","","Laureate head of Caesar, right. Border of dots.","L·MVSSIDIVS·LONGVS","Cornucopiae on globe; on left, rudder; on right, caduceus and apex. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.39b","RRC 494/39b","rrc-494.39b","http://numismatics.org/crro/id/rrc-494.39","-42","-42","","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","","","","Laureate head of Caesar, right. Border of dots.","L·MVSSIDIVS·LONGVS","Cornucopiae on globe; on left, rudder; on right, caduceus and apex. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.42a","RRC 494/42a","rrc-494.42a","http://numismatics.org/crro/id/rrc-494.42","-42","-42","Concordia||Venus","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","CONCORDIA","Head of Concordia, right, wearing veil. Border of dots.","CLOACIN L·MVSSIDIVS·LONGVS","Shrine of Venus Cloacina, inscribed. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.42b","RRC 494/42b","rrc-494.42b","http://numismatics.org/crro/id/rrc-494.42","-42","-42","Concordia||Venus","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Star","","CONCORDIA","Head of Concordia, right, wearing veil. Border of dots.","CLOACIN L·MVSSIDIVS·LONGVS","Shrine of Venus Cloacina, inscribed. Border of dots.","","","","","Star","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.42c","RRC 494/42c","rrc-494.42c","http://numismatics.org/crro/id/rrc-494.42","-42","-42","Concordia||Venus","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Crescent","","CONCORDIA","Head of Concordia, right, wearing veil. Border of dots.","CLOACIN L·MVSSIDIVS·LONGVS","Shrine of Venus Cloacina, inscribed. Border of dots.","","","","","Crescent","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.43a","RRC 494/43a","rrc-494.43a","http://numismatics.org/crro/id/rrc-494.43","-42","-42","Sol||Venus","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","","Radiate bust of Sol, facing, draped. Border of dots.","CLOACIN L·MVSSIDIVS·LONGVS","Shrine of Venus Cloacina, inscribed. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.43b","RRC 494/43b","rrc-494.43b","http://numismatics.org/crro/id/rrc-494.43","-42","-42","Sol||Venus","Denarius","L. Mussidius Longus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","","Radiate bust of Sol, facing, draped. Border of dots.","CLOAC L·MVSSIDIVS·LONGVS","Shrine of Venus Cloacina, inscribed. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.44a","RRC 494/44a","rrc-494.44a","http://numismatics.org/crro/id/rrc-494.44","-42","-42","Ceres","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","","Head of Ceres, right. Border of dots.","L·MVSSIDIVS / LONGVS","Wreath of corn-ears; within, inscription. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-494.44b","RRC 494/44b","rrc-494.44b","http://numismatics.org/crro/id/rrc-494.44","-42","-42","Ceres","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","","Head of Ceres, right. Border of dots.","L·MVSSIDI / LONGI","Wreath of corn-ears; within, inscription. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-495.2a","RRC 495/2a","rrc-495.2a","http://numismatics.org/crro/id/rrc-495.2","-42","-42","","Denarius","M. Aemilius Lepidus","Struck","Silver","Uncertain value","Coin","M. Aemilius Lepidus||Octavian","Italy","Roman Republic","","","LEPIDVS·PON͡T·M͡AX·III·V·R·P·C","Head of Lepidus, right. Border of dots.","CAESAR·IM͡P·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-495.2b","RRC 495/2b","rrc-495.2b","http://numismatics.org/crro/id/rrc-495.2","-42","-42","","Denarius","M. Aemilius Lepidus","Struck","Silver","Uncertain value","Coin","M. Aemilius Lepidus||Octavian","Italy","Roman Republic","","","LEPIDVS·PON͡T·M͡AX·III·V͡R·R·P·C","Head of Lepidus, right. Border of dots.","CAESAR·IM͡P·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-495.2c","RRC 495/2c","rrc-495.2c","http://numismatics.org/crro/id/rrc-495.2","-42","-42","","Denarius","M. Aemilius Lepidus","Struck","Silver","Uncertain value","Coin","M. Aemilius Lepidus||Octavian","Italy","Roman Republic","","","LEPIDVS·PON͡T·M͡AX·III·V·R·P·C","Head of Lepidus, right. Border of dots.","CAESAR·IMP·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-495.2d","RRC 495/2d","rrc-495.2d","http://numismatics.org/crro/id/rrc-495.2","-42","-42","","Denarius","M. Aemilius Lepidus","Struck","Silver","Uncertain value","Coin","M. Aemilius Lepidus||Octavian","Italy","Roman Republic","","","LEPIDVS·PON͡T·M͡AX·III·V·R·P·C","Head of Lepidus, right. Border of dots.","C·CAESAR·IM͡P·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-497.2a","RRC 497/2a","rrc-497.2a","http://numismatics.org/crro/id/rrc-497.2","-42","-42","","Denarius","Octavian","Struck","Silver","Uncertain value","Coin","Octavian","","Roman Republic","","","CAESAR·III·VIR·R·P·C","Head of Octavian, right, bearded. Border of dots.","CA͡ESA͡R·DIC·PER","Inscribed curule chair, of which front and back legs are decorated with sculptured eagles and on which lies wreath. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-497.2b","RRC 497/2b","rrc-497.2b","http://numismatics.org/crro/id/rrc-497.2","-42","-42","","Denarius","Octavian","Struck","Silver","Uncertain value","Coin","Octavian","","Roman Republic","","","CAESAR·III·VIR·R·P·C","Head of Octavian, right, bearded. Border of dots.","CA͡ESAR·DIC·PER","Inscribed curule chair, of which front and back legs are decorated with sculptured eagles and on which lies wreath. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-497.2c","RRC 497/2c","rrc-497.2c","http://numismatics.org/crro/id/rrc-497.2","-42","-42","","Denarius","Octavian","Struck","Silver","Uncertain value","Coin","Octavian","","Roman Republic","","","CAESAR·III·VIR·R·P·C","Head of Octavian, right, bearded. Border of dots.","CA͡ESA͡R·DIC·PR","Inscribed curule chair, of which front and back legs are decorated with sculptured eagles and on which lies wreath. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-497.2d","RRC 497/2d","rrc-497.2d","http://numismatics.org/crro/id/rrc-497.2","-42","-42","","Denarius","Octavian","Struck","Silver","Uncertain value","Coin","Octavian","","Roman Republic","","","CAESAR·III·VIR·R·P·C","Head of Octavian, right, bearded. Border of dots.","CAESAR·DIC·PER or CAESAR·DIC·PE","Inscribed curule chair, of which front and back legs are decorated with sculptured eagles and on which lies wreath. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:18Z"
"http://numismatics.org/crro/id/rrc-507.1a","RRC 507/1a","rrc-507.1a","http://numismatics.org/crro/id/rrc-507.1","-43","-42","","Aureus","P. Servilius Casca Longus||Brutus","Struck","Gold","Uncertain value","Coin","Lucius Junius Brutus","","Roman Republic","","","BRVTVS IMP","Head of L. Junius Brutus, right, bearded. Laurel-wreath as border.","CASCA LONGVS","Trophy with curved sword and two spears on left and figure-eight shield on right; at base, on either side, prow and, on right, sword with square handle. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:24Z"
"http://numismatics.org/crro/id/rrc-507.1b","RRC 507/1b","rrc-507.1b","http://numismatics.org/crro/id/rrc-507.1","-43","-42","","Aureus","P. Servilius Casca Longus||Brutus","Struck","Gold","Uncertain value","Coin","Lucius Junius Brutus","","Roman Republic","","","BRVTVS IMP","Head of L. Junius Brutus, right, bearded. Laurel-wreath as border.","CASCA LONGVS","Trophy with curved sword and two spears on left and figure-eight shield on right; at base, on either side, prow (by prow on left, L) and on right, sword with square handle. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:24Z"
"http://numismatics.org/crro/id/rrc-511.2a","RRC 511/2a","rrc-511.2a","http://numismatics.org/crro/id/rrc-511.2","-42","-40","","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","","Sicily","Roman Republic","","","MAG·PIVS·IMP·ITER.","Head of Neptune, right, hair tied with band, with trident over shoulder. Border of dots.","PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RIT·EX·S·C or PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RI·T͡EX·S·C","Trophy with trident above and anchor below, prow-stem on left and aplustre on right, two heads of Scylla at base. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.2b","RRC 511/2b","rrc-511.2b","http://numismatics.org/crro/id/rrc-511.2","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","","Sicily","Roman Republic","","","M͡AG·PIVS·IMP·ITER.","Head of Neptune, right, hair tied with band, with trident over shoulder. Border of dots.","PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RIT·EX·S·C or PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RI·T͡EX·S·C","Trophy with trident above and anchor below, prow-stem on left and aplustre on right, two heads of Scylla at base. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.2c","RRC 511/2c","rrc-511.2c","http://numismatics.org/crro/id/rrc-511.2","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","","Sicily","Roman Republic","","","M͡AG·PIVS·IMP·IT͡ER.","Head of Neptune, right, hair tied with band, with trident over shoulder. Border of dots.","PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RIT·EX·S·C or PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RI·T͡EX·S·C","Trophy with trident above and anchor below, prow-stem on left and aplustre on right, two heads of Scylla at base. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.3a","RRC 511/3a","rrc-511.3a","http://numismatics.org/crro/id/rrc-511.3","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","Pompey","Sicily","Roman Republic","Lituus||Jug","","MAG·PIVS·IMP·ITER","Head of Pompey the Great, right. Border of dots.","PRA͡EF // CLAS·ET·ORA͡E / M͡A͡RIT·EX·S·C","Neptune standing left, wearing diadem, holding aplustre in right hand and cloak over left arm; placing right foot on prow; on either side, one of the Catanean brothers, bearing his father on his shoulders. Border of dots.","","","","","Lituus","","Jug","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.3b","RRC 511/3b","rrc-511.3b","http://numismatics.org/crro/id/rrc-511.3","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","Pompey","Sicily","Roman Republic","Lituus||Jug","","MAG·PIVS·IMP·ITER","Head of Pompey the Great, right. Border of dots.","PRA͡EF // ORA͡E·M͡A͡RIT·ET / CLAS·EX·S·C","Neptune standing left, wearing diadem, holding aplustre in right hand and cloak over left arm; placing right foot on prow; on either side, one of the Catanean brothers, bearing his father on his shoulders. Border of dots.","","","","","Lituus","","Jug","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.3c","RRC 511/3c","rrc-511.3c","http://numismatics.org/crro/id/rrc-511.3","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","Pompey","Sicily","Roman Republic","Lituus||Jug","","MAG·PIVS·IMP·ITER","Head of Pompey the Great, right. Border of dots.","PRA͡EF // ORA͡E·M͡A͡RIT·ET / CLAS·S·C","Neptune standing left, wearing diadem, holding aplustre in right hand and cloak over left arm; placing right foot on prow; on either side, one of the Catanean brothers, bearing his father on his shoulders. Border of dots.","","","","","Lituus","","Jug","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.4a","RRC 511/4a","rrc-511.4a","http://numismatics.org/crro/id/rrc-511.4","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","","Sicily","Roman Republic","","","MAG·PIVS·IMP·ITER","Pharos of Messana, surmounted by statue of Neptune, helmeted, holding trident in right hand and rudder in left hand and placing left foot on prow; before, ship, left, with aquila in prow and sceptre tied with fillet on stern. Border of dots.","PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RIT·EX·S·C","Scylla, wielding rudder with both hands. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
"http://numismatics.org/crro/id/rrc-511.4b","RRC 511/4b","rrc-511.4b","http://numismatics.org/crro/id/rrc-511.4","-42","-40","Neptune","Denarius","Sextus Pompey","Struck","Silver","Uncertain value","Coin","","Sicily","Roman Republic","","","MAG·PIVS·IMP·ITER","Pharos of Messana, surmounted by statue of Neptune, helmeted, holding trident in right hand and rudder in left hand and placing left foot on prow; before, ship, left, with aquila in prow and sceptre tied with fillet on stern. Border of dots.","PRA͡EF·CLAS·ET·ORA͡E·M͡A͡RI·T͡EX·S·C","Scylla, wielding rudder with both hands. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:28Z"
